id,lng,lat
1829,-2.206779,51.311261
1830,-2.206147,52.170306
1831,-2.205401,53.009626
1832,-2.204523,53.548890
1833,-2.204178,53.623541
1834,-2.203925,53.835468
1835,-2.202033,53.372633
1836,-2.201787,52.991592
1837,-2.200515,52.691927
1838,-2.200412,52.532840
1839,-2.200305,52.234208
1840,-2.200233,53.045017
1841,-2.199937,53.413392
1842,-2.199207,51.843617
1843,-2.197999,52.593571
1844,-2.197948,53.833338
1845,-2.197899,52.203206
1846,-2.197763,53.437456
1847,-2.197678,53.393321
1848,-2.196649,53.610911
1849,-2.196645,53.785004
1850,-2.196579,51.203410
1851,-2.196423,53.166677
1852,-2.196421,52.625665
1853,-2.196214,51.708207
1854,-2.196030,53.079100
1855,-2.195600,53.560512
1856,-2.195526,52.191654
1857,-2.195354,53.702956
1858,-2.195153,53.512744
1859,-2.194809,53.629424
1860,-2.194561,52.973803
1861,-2.194206,53.382218
1862,-2.193961,51.336752
1863,-2.193884,53.462503
1864,-2.193256,51.321471
1865,-2.192399,53.155299
1866,-2.192292,52.533063
1867,-2.192095,53.420939
1868,-2.191904,51.428815
1869,-2.191885,53.538524
1870,-2.191557,51.856618
1871,-2.191251,53.057654
1872,-2.191048,53.480007
1873,-2.190910,53.450846
1874,-2.190659,51.260142
1875,-2.189421,52.999848
1876,-2.189200,53.365726
1877,-2.189056,51.008020
1878,-2.188406,53.443520
1879,-2.187894,53.920656
1880,-2.187172,53.914701
1881,-2.187074,52.210006
1882,-2.186156,51.200387
1883,-2.185982,53.019145
1884,-2.185807,53.524345
1885,-2.185576,53.400839
1886,-2.185502,52.582432
1887,-2.184538,51.885473
1888,-2.183712,52.627284
1889,-2.182670,53.036746
1890,-2.182623,53.066206
1891,-2.180461,53.414265
1892,-2.180434,53.108059
1893,-2.180118,53.592852
1894,-2.179834,53.550329
1895,-2.179586,52.965996
1896,-2.179406,52.502963
1897,-2.179389,53.621808
1898,-2.178662,52.311712
1899,-2.178534,53.360297
1900,-2.178445,52.596671
1901,-2.178245,53.426805
1902,-2.177941,53.852548
1903,-2.177938,51.778504
1904,-2.177768,53.498771
1905,-2.177364,53.488410
1906,-2.177307,52.198184
1907,-2.176575,51.262398
1908,-2.176450,53.658932
1909,-2.176391,52.207989
1910,-2.176231,53.456649
1911,-2.175741,53.012527
1912,-2.175489,53.860121
1913,-2.173670,52.943035
1914,-2.173211,52.568042
1915,-2.171762,53.390489
1916,-2.171721,53.113314
1917,-2.170893,53.402601
1918,-2.170590,53.048245
1919,-2.170158,53.516600
1920,-2.167433,53.470002
1921,-2.167389,53.377599
1922,-2.167382,52.489850
1923,-2.167080,52.475360
1924,-2.166676,52.505128
1925,-2.166560,52.152365
1926,-2.166490,51.203791
1927,-2.166404,52.273207
1928,-2.166054,52.450451
1929,-2.165932,53.031140
1930,-2.165240,52.464635
1931,-2.165153,53.443949
1932,-2.164404,53.484101
1933,-2.164348,53.617586
1934,-2.164023,52.578488
1935,-2.163681,52.997666
1936,-2.163434,51.559560
1937,-2.163386,53.353817
1938,-2.163327,53.062802
1939,-2.162975,53.631750
1940,-2.162831,53.508834
1941,-2.162633,53.420984
1942,-2.162395,53.547245
1943,-2.162255,51.642645
1944,-2.161707,53.463955
1945,-2.161315,53.432027
1946,-2.160844,53.860841
1947,-2.160539,52.560127
1948,-2.159680,53.501375
1949,-2.159564,51.729057
1950,-2.159395,52.984075
1951,-2.159211,53.394507
1952,-2.158902,51.846228
1953,-2.158880,52.971443
1954,-2.158737,50.861854
1955,-2.158607,52.607824
1956,-2.158358,52.483934
1957,-2.158304,53.037387
1958,-2.158253,53.265156
1959,-2.158217,52.263376
1960,-2.156022,53.606808
1961,-2.155801,53.253412
1962,-2.155714,53.527392
1963,-2.155573,53.369350
1964,-2.154511,53.445066
1965,-2.154177,53.410196
1966,-2.153694,52.620785
1967,-2.153406,51.993507
1968,-2.153342,52.444144
1969,-2.153261,52.253686
1970,-2.153051,52.455636
1971,-2.152379,52.569963
1972,-2.150629,51.498366
1973,-2.150550,53.485244
1974,-2.150369,53.594961
1975,-2.149904,53.292750
1976,-2.148544,52.902980
1977,-2.148168,52.590375
1978,-2.148138,53.121167
1979,-2.146991,53.453460
1980,-2.145642,52.475526
1981,-2.145614,52.497413
1982,-2.145255,51.178218
1983,-2.145222,53.544348
1984,-2.144991,52.983009
1985,-2.144764,52.598817
1986,-2.144624,53.622252
1987,-2.144350,53.913261
1988,-2.144230,53.514817
1989,-2.144047,53.553277
1990,-2.143966,53.857832
1991,-2.143723,52.419969
1992,-2.143612,53.400516
1993,-2.142575,53.506017
1994,-2.142348,53.021261
1995,-2.141684,52.265155
1996,-2.141584,53.527712
1997,-2.141490,51.457516
1998,-2.141458,53.261214
1999,-2.141131,52.579239
2000,-2.140676,53.388046
2001,-2.140227,52.461399
2002,-2.140050,52.997724
2003,-2.139663,53.053961
2004,-2.139473,53.609036
2005,-2.139096,53.034297
2006,-2.137975,53.239309
2007,-2.136956,51.364067
2008,-2.135918,53.485787
2009,-2.135780,53.405530
2010,-2.135258,52.594419
2011,-2.135150,52.624030
2012,-2.134872,51.369719
2013,-2.134823,52.467074
2014,-2.134775,53.429346
2015,-2.134664,52.520822
2016,-2.134428,53.477961
2017,-2.134347,52.797068
2018,-2.134282,50.864395
2019,-2.134245,52.613182
2020,-2.134175,52.564494
2021,-2.134116,53.633651
2022,-2.133665,52.446923
2023,-2.132347,52.820865
2024,-2.131606,53.574559
2025,-2.131603,53.373650
2026,-2.131033,53.255028
2027,-2.131011,53.562397
2028,-2.130893,52.541614
2029,-2.130340,52.892253
2030,-2.130117,52.994859
2031,-2.129864,53.275596
2032,-2.129709,53.349213
2033,-2.129342,52.789412
2034,-2.129224,52.828813
2035,-2.129175,51.868542
2036,-2.129060,51.379401
2037,-2.128752,52.493353
2038,-2.127929,53.546184
2039,-2.127783,53.245696
2040,-2.127493,53.532498
2041,-2.127077,53.518617
2042,-2.126992,52.979555
2043,-2.126646,53.011946
2044,-2.125806,52.482057
2045,-2.125769,53.393128
2046,-2.123401,52.572562
2047,-2.123137,51.467885
2048,-2.122472,53.074970
2049,-2.122377,51.894028
2050,-2.122298,51.999170
2051,-2.122045,52.442096
2052,-2.121160,53.453839
2053,-2.120375,52.522762
2054,-2.120132,52.469716
2055,-2.119971,51.457090
2056,-2.119839,53.646001
2057,-2.119233,51.910558
2058,-2.119063,53.382220
2059,-2.118822,52.626080
2060,-2.118257,52.990290
2061,-2.118170,52.544528
2062,-2.117903,53.468523
2063,-2.116820,53.610781
2064,-2.116786,52.812723
2065,-2.116258,53.561051
2066,-2.116071,53.420464
2067,-2.115331,52.611635
2068,-2.114322,53.371375
2069,-2.113762,53.531040
2070,-2.113609,53.262727
2071,-2.113477,52.504384
2072,-2.113198,53.547900
2073,-2.112500,53.346460
2074,-2.112378,52.604183
2075,-2.112322,50.695745
2076,-2.112264,52.451304
2077,-2.111572,52.974279
2078,-2.111126,51.884297
2079,-2.111094,53.458778
2080,-2.111040,52.556917
2081,-2.110243,52.650646
2082,-2.110208,51.907149
2083,-2.109797,52.722615
2084,-2.109392,52.785034
2085,-2.109281,52.516885
2086,-2.109258,53.392781
2087,-2.109124,53.633952
2088,-2.109030,52.530881
2089,-2.108476,53.569033
2090,-2.107813,53.523628
2091,-2.107709,53.498108
2092,-2.107362,52.208585
2093,-2.107335,53.583840
2094,-2.107069,54.969475
2095,-2.106640,53.483530
2096,-2.105022,52.596171
2097,-2.104637,53.414176
2098,-2.104536,53.720115
2099,-2.104415,53.294257
2100,-2.104382,53.442784
2101,-2.103967,52.811535
2102,-2.103919,51.448228
2103,-2.103256,53.451762
2104,-2.103185,53.608933
2105,-2.102226,52.551149
2106,-2.101783,51.590435
2107,-2.101182,52.460614
2108,-2.101053,52.473738
2109,-2.100810,52.568027
2110,-2.100228,52.616207
2111,-2.098914,52.967007
2112,-2.098516,52.991146
2113,-2.098322,53.536254
2114,-2.098186,53.647321
2115,-2.098105,51.902637
2116,-2.097445,52.981144
2117,-2.097375,52.040859
2118,-2.096435,52.584882
2119,-2.096424,51.945960
2120,-2.096406,52.509594
2121,-2.095366,52.957303
2122,-2.095297,52.539367
2123,-2.094033,53.427461
2124,-2.093399,52.609582
2125,-2.092791,53.577026
2126,-2.092340,53.025993
2127,-2.092271,53.552676
2128,-2.090822,53.498183
2129,-2.090641,53.582677
2130,-2.090513,51.889573
2131,-2.090391,52.522386
2132,-2.090264,53.475662
2133,-2.090230,53.506492
2134,-2.088965,51.916203
2135,-2.088014,52.395993
2136,-2.087887,53.710532
2137,-2.087214,52.807139
2138,-2.086685,52.484542
2139,-2.086629,53.540522
2140,-2.085708,50.756942
2141,-2.082986,52.458077
2142,-2.082634,52.577437
2143,-2.082208,51.057590
2144,-2.081608,53.550104
2145,-2.081401,53.529848
2146,-2.081400,51.895742
2147,-2.081038,52.112459
2148,-2.080377,53.415561
2149,-2.079908,51.880014
2150,-2.079196,52.545959
2151,-2.079095,53.489613
2152,-2.078363,51.907283
2153,-2.077484,52.787905
2154,-2.077412,52.490175
2155,-2.075386,53.565124
2156,-2.075355,53.461466
2157,-2.075342,52.501220
2158,-2.075196,52.441908
2159,-2.075019,53.472006
2160,-2.074701,53.438977
2161,-2.074493,53.498528
2162,-2.074455,53.447800
2163,-2.074259,53.366242
2164,-2.072790,52.468409
2165,-2.072519,53.395871
2166,-2.070980,52.600291
2167,-2.068257,52.322631
2168,-2.068230,52.334511
2169,-2.067478,52.577801
2170,-2.067465,52.607233
2171,-2.067334,52.568983
2172,-2.067294,53.542536
2173,-2.067085,52.508897
2174,-2.066918,53.476074
2175,-2.066268,51.901504
2176,-2.065495,51.883255
2177,-2.065413,52.315856
2178,-2.064875,52.473747
2179,-2.064684,52.526566
2180,-2.063842,52.553964
2181,-2.062878,53.387503
2182,-2.062316,52.344231
2183,-2.061175,52.456008
2184,-2.060946,51.945809
2185,-2.060792,52.537549
2186,-2.060379,53.456092
2187,-2.060148,52.492711
2188,-2.060028,52.545677
2189,-2.059966,53.489388
2190,-2.059785,52.615530
2191,-2.058902,52.629506
2192,-2.057097,52.969397
2193,-2.056416,52.589207
2194,-2.055829,52.446870
2195,-2.055783,52.364775
2196,-2.055483,54.321629
2197,-2.055186,53.537867
2198,-2.054329,51.905086
2199,-2.052827,50.634000
2200,-2.052265,53.919909
2201,-2.050506,51.886921
2202,-2.049330,51.913118
2203,-2.048396,53.403217
2204,-2.047291,52.329790
2205,-2.046425,52.562272
2206,-2.046030,53.478402
2207,-2.045447,52.540789
2208,-2.045293,52.599591
2209,-2.045108,52.504130
2210,-2.043761,52.513012
2211,-2.043475,52.486185
2212,-2.043239,52.615697
2213,-2.042935,52.584054
2214,-2.042530,52.527365
2215,-2.041786,52.354572
2216,-2.041560,52.478108
2217,-2.040629,52.707984
2218,-2.040120,53.518045
2219,-2.039523,52.571128
2220,-2.038940,53.488088
2221,-2.038474,51.345112
2222,-2.037915,52.609336
2223,-2.036411,53.357927
2224,-2.036323,53.091103
2225,-2.035721,52.691032
2226,-2.033646,52.599839
2227,-2.032492,52.470416
2228,-2.032251,52.682532
2229,-2.031079,52.488977
2230,-2.030875,50.738361
2231,-2.029843,53.105240
2232,-2.028560,53.503150
2233,-2.028537,52.116849
2234,-2.028309,53.449549
2235,-2.027841,52.704141
2236,-2.027685,52.570860
2237,-2.027362,53.550262
2238,-2.026537,52.663087
2239,-2.024543,52.591009
2240,-2.023877,52.464359
2241,-2.023651,52.393223
2242,-2.023177,51.449089
2243,-2.022836,52.552811
2244,-2.021702,55.753802
2245,-2.021436,50.723045
2246,-2.021288,52.452872
2247,-2.019439,52.621875
2248,-2.019390,53.956012
2249,-2.018230,52.402954
2250,-2.017687,50.770083
2251,-2.017564,52.655325
2252,-2.016769,53.744282
2253,-2.015882,54.070170
2254,-2.015709,52.561530
2255,-2.015308,54.590548
2256,-2.013926,52.520700
2257,-2.013883,52.720428
2258,-2.013696,51.573477
2259,-2.012681,52.539484
2260,-2.012651,52.702640
2261,-2.011754,52.486348
2262,-2.010726,53.112833
2263,-2.010334,52.621700
2264,-2.008849,52.435315
2265,-2.008606,50.717229
2266,-2.008477,52.597585
2267,-2.008369,53.567399
2268,-2.007730,53.960918
2269,-2.007332,52.392854
2270,-2.006889,55.764163
2271,-2.006108,52.468878
2272,-2.006050,51.445018
2273,-2.005172,53.538317
2274,-2.004561,50.835253
2275,-2.004508,52.714638
2276,-2.003478,52.517347
2277,-2.003111,52.574272
2278,-2.001562,52.586618
2279,-2.001422,52.606485
2280,-2.001323,53.459119
2281,-2.001210,50.746349
2282,-2.000972,53.367545
2283,-2.000871,52.556086
2284,-2.000113,52.495277
2285,-2.000094,52.805180
2286,-1.999686,52.367361
2287,-1.999564,52.692275
2288,-1.999311,51.433968
2289,-1.999112,50.759589
2290,-1.997413,51.349819
2291,-1.997234,52.457753
2292,-1.997023,52.481315
2293,-1.996170,52.538780
2294,-1.995914,52.444703
2295,-1.995060,52.394006
2296,-1.994783,53.977440
2297,-1.993717,52.526521
2298,-1.993346,52.623762
2299,-1.993030,52.614878
2300,-1.992812,53.899730
2301,-1.992637,52.470973
2302,-1.991026,52.551848
2303,-1.987190,52.511955
2304,-1.987051,52.985586
2305,-1.986627,52.412983
2306,-1.985884,52.572760
2307,-1.985660,52.429926
2308,-1.985415,52.608549
2309,-1.985266,52.694865
2310,-1.984953,53.368084
2311,-1.984829,52.485369
2312,-1.984141,52.960669
2313,-1.982278,52.599500
2314,-1.980998,53.326284
2315,-1.980737,53.454799
2316,-1.980667,51.817158
2317,-1.980507,51.350703
2318,-1.980347,52.455394
2319,-1.980070,50.798476
2320,-1.979939,52.210377
2321,-1.979724,52.498535
2322,-1.979591,52.403833
2323,-1.979307,52.578703
2324,-1.978628,54.952882
2325,-1.978280,50.717549
2326,-1.977514,50.731524
2327,-1.976455,54.738491
2328,-1.975911,52.543263
2329,-1.975860,51.295328
2330,-1.975259,53.730992
2331,-1.975257,52.564164
2332,-1.974402,52.476801
2333,-1.972896,50.751980
2334,-1.971950,52.435286
2335,-1.971397,52.488878
2336,-1.971123,52.591252
2337,-1.971050,52.463154
2338,-1.970808,52.633315
2339,-1.970154,52.624439
2340,-1.969661,51.705559
2341,-1.969516,52.707494
2342,-1.969107,52.392289
2343,-1.969103,52.672055
2344,-1.968740,50.783263
2345,-1.968547,52.425474
2346,-1.968114,51.960748
2347,-1.967956,53.002954
2348,-1.967867,53.464251
2349,-1.967019,52.296549
2350,-1.966915,52.444627
2351,-1.966179,51.713806
2352,-1.965993,50.609520
2353,-1.965957,52.580961
2354,-1.965709,53.440070
2355,-1.964500,52.557201
2356,-1.963885,52.410944
2357,-1.962166,52.309920
2358,-1.961965,52.352210
2359,-1.960832,52.402138
2360,-1.960258,50.731921
2361,-1.960242,50.747042
2362,-1.959718,52.086521
2363,-1.959702,50.808985
2364,-1.957216,51.719182
2365,-1.956742,52.488996
2366,-1.955998,52.478909
2367,-1.954053,52.608226
2368,-1.953958,52.460424
2369,-1.953641,52.617977
2370,-1.952943,52.423435
2371,-1.951289,53.847576
2372,-1.951209,52.766274
2373,-1.950902,52.282318
2374,-1.950870,52.507456
2375,-1.950091,52.451078
2376,-1.950026,50.718967
2377,-1.948404,52.437873
2378,-1.948367,52.570675
2379,-1.948028,53.441396
2380,-1.947856,53.829914
2381,-1.947608,52.539127
2382,-1.945100,52.094088
2383,-1.944990,52.401379
2384,-1.943811,52.080806
2385,-1.943565,52.761650
2386,-1.943257,52.264022
2387,-1.942675,50.736671
2388,-1.942315,53.673319
2389,-1.941987,52.486692
2390,-1.941769,52.647797
2391,-1.941534,53.911545
2392,-1.941512,52.415840
2393,-1.941501,52.299139
2394,-1.940843,52.473067
2395,-1.940669,52.512034
2396,-1.938694,51.672574
2397,-1.938164,52.685886
2398,-1.938019,52.284313
2399,-1.936801,52.550693
2400,-1.936379,52.540471
2401,-1.934815,52.396788
2402,-1.934703,50.723276
2403,-1.933791,50.765714
2404,-1.933406,53.706321
2405,-1.932913,52.504773
2406,-1.932732,52.087946
2407,-1.932661,52.524287
2408,-1.932314,52.306591
2409,-1.931572,52.442570
2410,-1.931088,52.495964
2411,-1.930467,52.748885
2412,-1.928890,53.854351
2413,-1.928728,50.731505
2414,-1.927998,52.423998
2415,-1.927118,52.632921
2416,-1.926072,50.805793
2417,-1.925865,52.649646
2418,-1.925417,52.674965
2419,-1.925295,52.514079
2420,-1.924836,52.458779
2421,-1.924539,51.527299
2422,-1.923486,50.741967
2423,-1.922598,53.864913
2424,-1.922435,53.603826
2425,-1.922236,52.540631
2426,-1.921920,52.406118
2427,-1.921364,52.436060
2428,-1.921149,52.286922
2429,-1.920396,52.596744
2430,-1.920395,52.608771
2431,-1.920305,54.545831
2432,-1.919454,52.475452
2433,-1.918365,53.873669
2434,-1.917941,50.765930
2435,-1.917892,52.481503
2436,-1.917305,52.623000
2437,-1.916789,52.530053
2438,-1.916337,53.247142
2439,-1.915277,50.713708
2440,-1.914969,52.298020
2441,-1.914818,52.677679
2442,-1.914172,53.856312
2443,-1.914154,50.757197
2444,-1.912855,52.317954
2445,-1.912048,53.259794
2446,-1.911563,52.503373
2447,-1.910857,52.428670
2448,-1.910325,52.494945
2449,-1.909992,52.106568
2450,-1.908919,50.733796
2451,-1.908688,52.558350
2452,-1.908505,52.510779
2453,-1.908395,55.312236
2454,-1.907999,52.686019
2455,-1.907013,53.728480
2456,-1.906966,53.712327
2457,-1.906407,52.313525
2458,-1.905570,53.752382
2459,-1.905543,52.414602
2460,-1.905539,52.471014
2461,-1.905436,52.536881
2462,-1.905363,52.462172
2463,-1.904967,52.481002
2464,-1.904380,53.074762
2465,-1.902910,53.321715
2466,-1.900724,53.256307
2467,-1.900722,53.870036
2468,-1.899371,50.752273
2469,-1.898441,52.269562
2470,-1.898278,52.424368
2471,-1.898114,50.722961
2472,-1.897672,52.544665
2473,-1.897310,52.452959
2474,-1.896907,52.406645
2475,-1.896901,52.473300
2476,-1.896835,53.810146
2477,-1.896226,52.501828
2478,-1.895271,50.767789
2479,-1.894888,51.544081
2480,-1.894447,50.716876
2481,-1.894339,52.511883
2482,-1.892993,52.294134
2483,-1.892453,50.791211
2484,-1.892085,52.487983
2485,-1.891722,52.304052
2486,-1.891503,52.555915
2487,-1.891380,53.725513
2488,-1.890856,51.078354
2489,-1.890143,52.433562
2490,-1.890104,52.574213
2491,-1.888986,53.742855
2492,-1.887868,52.540038
2493,-1.887680,50.759074
2494,-1.887008,52.446774
2495,-1.886867,52.456021
2496,-1.886628,52.506737
2497,-1.885982,53.758733
2498,-1.885765,50.738679
2499,-1.885496,52.581488
2500,-1.884012,53.718280
2501,-1.883704,50.807304
2502,-1.882786,52.415630
2503,-1.882600,50.875133
2504,-1.881747,52.905632
2505,-1.880886,50.823131
2506,-1.880148,53.942455
2507,-1.878819,52.390190
2508,-1.878710,52.558356
2509,-1.878544,53.737524
2510,-1.878415,52.455819
2511,-1.878024,52.547089
2512,-1.877831,52.044130
2513,-1.877346,52.406712
2514,-1.876912,52.383715
2515,-1.876880,50.745799
2516,-1.876631,52.530088
2517,-1.875994,52.466485
2518,-1.875726,53.724052
2519,-1.874965,53.876802
2520,-1.874954,53.713972
2521,-1.874278,50.726071
2522,-1.873854,52.741896
2523,-1.873750,55.579207
2524,-1.873597,52.445636
2525,-1.872492,51.586900
2526,-1.872114,52.423712
2527,-1.872108,52.495135
2528,-1.871849,50.755667
2529,-1.870764,53.622449
2530,-1.870178,52.218604
2531,-1.869475,53.683599
2532,-1.869116,52.460016
2533,-1.867617,52.541995
2534,-1.867529,52.896719
2535,-1.866780,50.914001
2536,-1.866655,50.874633
2537,-1.866250,50.736140
2538,-1.864489,54.970445
2539,-1.864425,52.456042
2540,-1.863984,51.642127
2541,-1.863075,50.743694
2542,-1.863020,53.705174
2543,-1.862307,52.517220
2544,-1.861930,53.731007
2545,-1.860798,52.416088
2546,-1.860788,52.621501
2547,-1.859608,54.846739
2548,-1.859463,52.525645
2549,-1.859339,53.647660
2550,-1.859239,52.449152
2551,-1.859115,52.487081
2552,-1.858908,52.429884
2553,-1.858310,50.724299
2554,-1.856047,52.110528
2555,-1.855794,52.167313
2556,-1.855715,52.406172
2557,-1.854801,50.756779
2558,-1.853617,52.548683
2559,-1.853170,52.440657
2560,-1.852730,52.532964
2561,-1.852606,52.467850
2562,-1.852079,53.593035
2563,-1.851138,50.732691
2564,-1.850899,54.960916
2565,-1.850875,53.766621
2566,-1.850751,52.473547
2567,-1.848105,52.328785
2568,-1.847656,53.792200
2569,-1.847590,52.953802
2570,-1.847515,52.494993
2571,-1.846861,52.489125
2572,-1.846531,53.709525
2573,-1.846256,52.597581
2574,-1.845855,53.640518
2575,-1.845501,52.515015
2576,-1.845428,54.872629
2577,-1.845420,52.482202
2578,-1.843785,52.417526
2579,-1.842624,50.725392
2580,-1.841818,51.557000
2581,-1.840425,53.829150
2582,-1.840178,51.571681
2583,-1.839793,52.426867
2584,-1.839566,52.473088
2585,-1.839342,53.682783
2586,-1.839232,52.529862
2587,-1.837293,52.447823
2588,-1.837004,52.538408
2589,-1.836415,52.410195
2590,-1.835706,52.436851
2591,-1.835480,52.679861
2592,-1.834699,50.750199
2593,-1.833919,50.834377
2594,-1.833686,53.647980
2595,-1.833586,52.590378
2596,-1.833405,53.635485
2597,-1.833097,51.760208
2598,-1.831515,54.855927
2599,-1.831043,52.400551
2600,-1.830953,53.660982
2601,-1.830817,51.552131
2602,-1.830682,52.382985
2603,-1.830556,53.848083
2604,-1.830158,52.689092
2605,-1.828056,51.083518
2606,-1.827704,52.572236
2607,-1.827462,50.728829
2608,-1.827218,52.518659
2609,-1.826991,52.495481
2610,-1.826677,52.484977
2611,-1.826562,51.562411
2612,-1.826534,51.598434
2613,-1.826099,53.857140
2614,-1.825717,53.804924
2615,-1.825464,52.460872
2616,-1.825180,53.745473
2617,-1.824056,52.555272
2618,-1.823949,52.471253
2619,-1.823667,50.738604
2620,-1.823333,52.541417
2621,-1.823124,52.434583
2622,-1.819108,52.412923
2623,-1.818794,53.653701
2624,-1.818510,53.925985
2625,-1.817335,52.832244
2626,-1.816905,52.450105
2627,-1.816332,53.781874
2628,-1.815968,54.845702
2629,-1.814953,51.600734
2630,-1.814674,52.587846
2631,-1.814053,53.632749
2632,-1.813033,52.524327
2633,-1.812705,51.294010
2634,-1.811943,50.725707
2635,-1.811753,53.814091
2636,-1.811069,52.435947
2637,-1.811055,52.685020
2638,-1.810936,54.309616
2639,-1.810815,51.074596
2640,-1.810563,51.196379
2641,-1.809752,52.497658
2642,-1.809432,52.402534
2643,-1.808998,52.470772
2644,-1.808757,50.734500
2645,-1.808589,51.583971
2646,-1.808401,53.725313
2647,-1.808304,53.797746
2648,-1.808260,51.061811
2649,-1.807408,53.616262
2650,-1.807149,52.482624
2651,-1.806473,54.919588
2652,-1.806233,52.505166
2653,-1.805977,52.557653
2654,-1.805415,52.459802
2655,-1.804798,51.590261
2656,-1.804642,52.213313
2657,-1.804513,53.644521
2658,-1.802769,53.569505
2659,-1.801340,51.082335
2660,-1.801330,51.566305
2661,-1.801295,52.429932
2662,-1.801117,53.651605
2663,-1.800950,53.780216
2664,-1.799931,53.689091
2665,-1.798653,53.836619
2666,-1.798264,53.637010
2667,-1.797652,53.664903
2668,-1.797520,53.770726
2669,-1.797097,52.450885
2670,-1.796827,51.599030
2671,-1.795224,50.747231
2672,-1.794813,52.465855
2673,-1.794497,52.564853
2674,-1.794215,51.057269
2675,-1.794018,50.932196
2676,-1.793540,52.413305
2677,-1.793424,52.485562
2678,-1.793131,51.551299
2679,-1.792816,53.600677
2680,-1.792596,50.725644
2681,-1.791914,52.543948
2682,-1.791604,52.441639
2683,-1.791179,52.388746
2684,-1.790788,53.759935
2685,-1.790207,52.532299
2686,-1.790089,52.474541
2687,-1.789817,53.659691
2688,-1.789432,53.814264
2689,-1.789376,53.802368
2690,-1.789052,51.525036
2691,-1.788836,54.613389
2692,-1.788739,52.497650
2693,-1.788557,51.071558
2694,-1.788308,52.519057
2695,-1.787742,53.807577
2696,-1.787686,51.580114
2697,-1.787389,53.709555
2698,-1.787312,53.628472
2699,-1.787031,54.964419
2700,-1.786545,53.777617
2701,-1.784990,50.737021
2702,-1.784387,51.556215
2703,-1.783425,52.400054
2704,-1.783293,53.833263
2705,-1.782688,51.592589
2706,-1.782550,51.085738
2707,-1.782429,53.693935
2708,-1.780508,51.564189
2709,-1.779672,50.845619
2710,-1.779519,52.422182
2711,-1.779280,52.506868
2712,-1.779179,53.719087
2713,-1.778556,51.573084
2714,-1.778425,53.799414
2715,-1.778289,53.770481
2716,-1.777310,52.052009
2717,-1.777226,52.456302
2718,-1.776350,55.029209
2719,-1.776328,51.072521
2720,-1.776287,52.466929
2721,-1.775628,53.822402
2722,-1.775288,52.445820
2723,-1.774922,53.787891
2724,-1.774484,53.662808
2725,-1.774202,53.637694
2726,-1.772779,52.286848
2727,-1.772353,50.854632
2728,-1.772337,50.754183
2729,-1.771670,51.197442
2730,-1.771509,52.481691
2731,-1.771086,53.807746
2732,-1.770371,51.560253
2733,-1.769746,53.853114
2734,-1.769209,53.570135
2735,-1.768845,51.546767
2736,-1.768318,51.342561
2737,-1.768249,52.496747
2738,-1.767804,51.169284
2739,-1.767435,53.777487
2740,-1.767290,53.739953
2741,-1.767184,51.707505
2742,-1.765943,53.767469
2743,-1.765487,51.588492
2744,-1.764672,53.845721
2745,-1.764336,52.505328
2746,-1.764082,52.428329
2747,-1.763393,52.723941
2748,-1.760511,53.650107
2749,-1.760136,53.830255
2750,-1.759631,53.757697
2751,-1.759162,53.672110
2752,-1.757850,53.781228
2753,-1.757301,52.377277
2754,-1.755885,51.561164
2755,-1.755614,53.679928
2756,-1.755453,54.715714
2757,-1.755376,54.970938
2758,-1.754297,51.888223
2759,-1.753855,50.739599
2760,-1.752537,52.490965
2761,-1.752355,52.479358
2762,-1.752265,52.507170
2763,-1.751804,52.675813
2764,-1.751568,53.912675
2765,-1.749902,51.552979
2766,-1.749508,53.774210
2767,-1.748920,54.992540
2768,-1.747788,53.824986
2769,-1.747211,55.049171
2770,-1.747155,53.642286
2771,-1.747094,53.634891
2772,-1.746923,53.798097
2773,-1.746492,54.924918
2774,-1.746080,52.498113
2775,-1.745973,53.814655
2776,-1.745799,51.578763
2777,-1.745741,53.648477
2778,-1.745648,52.468398
2779,-1.744115,54.865566
2780,-1.743831,50.732415
2781,-1.743308,52.389499
2782,-1.743182,53.731290
2783,-1.742994,51.124230
2784,-1.740541,53.892392
2785,-1.740340,54.714866
2786,-1.739624,54.821424
2787,-1.739348,52.481426
2788,-1.738843,53.784390
2789,-1.738482,52.947469
2790,-1.736845,54.076971
2791,-1.736105,53.805667
2792,-1.735975,50.783709
2793,-1.734726,51.566261
2794,-1.734488,54.899918
2795,-1.732608,55.165886
2796,-1.732535,51.550878
2797,-1.731996,53.841613
2798,-1.731036,54.408769
2799,-1.729504,52.476708
2800,-1.729018,53.833073
2801,-1.728718,51.420703
2802,-1.727549,53.655935
2803,-1.727429,53.011710
2804,-1.726723,53.822547
2805,-1.726540,53.714103
2806,-1.726436,53.812811
2807,-1.725418,50.744310
2808,-1.725408,54.959502
2809,-1.724346,53.766614
2810,-1.723917,52.762236
2811,-1.723495,53.795648
2812,-1.723103,53.876855
2813,-1.721541,52.617172
2814,-1.720986,51.574611
2815,-1.720978,50.985909
2816,-1.720225,52.189427
2817,-1.720128,54.955906
2818,-1.718428,53.724212
2819,-1.716834,53.784985
2820,-1.716218,52.201091
2821,-1.715013,54.374683
2822,-1.714961,53.801061
2823,-1.714922,54.637996
2824,-1.714310,52.505511
2825,-1.712649,53.818039
2826,-1.712149,54.860597
2827,-1.711683,51.633712
